Title,REV,NOTE,ITEM_NAME,ITEM_CODE,DESCRIPTION,LINE_CLASS,low_size_1,high_size_1,low_size_2,high_size_2,Unit,SEQ_NO
bb_fgp,U04,,BALL,M03AC02,MODULAR VALVE DB&B BALL TYPE 300# RF LTCS A350 LF2 CL.1 316 SS TRIM METAL LO - CONTROLLED BORE TYPE 2BVR,300K5D,0.5,2,0,0,BB,30
bb_fgp,,,,,,300K5D,,,,,BB,40
bb_fgp,U04,,BALL,A03AC01,BALL 300# RF LTCS A350 LF2 CL.1 316SS TRIM FLOATING SOFT RB LO,300K5D,3,4,0,0,BB,40
bb_fgp,U04,,BALL,A03AC02,BALL 300# RF LTCS A350 LF2 CL.1 316SS TRIM FLOATING METAL RB LO,300K5D,3,4,0,0,BB,50
bb_fgp,U04,,BALL,A03AC07,BALL 300# RF LTCS A350 LF2 CL.1 316SS TRIM TRUNNION SOFT RB GO,300K5D,6,6,0,0,BB,60
bb_fgp,,,FLANGE,5563311,FLG WN 2500# RTJ 2-1/4CR F22M WT 19.0MM,1500F22,10,10,0,0,BB,2180
bb_fgp,U04,,BALL,A03AC08,BALL 300# RF LTCS A350 LF2 CL.1 316SS TRIM TRUNNION METAL RB GO,300K5D,6,6,0,0,BB,70
bb_fgp,U04,VA5,BALL,B03AC01,BALL 300# RF LTCS A350 LF2 CL.1 316SS TRIM FLOATING SOFT FB LO,300K5D,0.75,3,0,0,BB,80
bb_fgp,U04,VA5,BALL,B03AC02,BALL 300# RF LTCS A350 LF2 CL.1 316SS TRIM FLOATING METAL FB LO,300K5D,0.75,3,0,0,BB,90
bb_fgp,U04,VA5,BALL,B03AC03,BALL 300# RF LTCS A350 LF2 CL.1 316SS TRIM FLOATING SOFT FB GO,300K5D,4,4,0,0,BB,100
bb_fgp,U04,VA5,BALL,B03AC04,BALL 300# RF LTCS A350 LF2 CL.1 316SS TRIM FLOATING METAL FB GO,300K5D,4,4,0,0,BB,110
bb_fgp,U04,VA5,BALL,B03AC07,BALL 300# RF LTCS A350 LF2 CL.1 316SS TRIM TRUNNION SOFT FB GO,300K5D,6,6,0,0,BB,120
bb_fgp,U04,VA5,BALL,B03AC08,BALL 300# RF LTCS A350 LF2 CL.1 316SS TRIM TRUNNION METAL FB GO,300K5D,6,6,0,0,BB,130
bb_fgp,,,,,,300K5D,,,,,BB,140
bb_fgp,,,,,***** THROUGH CONDUIT GATE VALVES *****,300K5D,,,,,BB,140
bb_fgp,,,,,,300K5D,,,,,BB,150
bb_fgp,U04,,BLIND,5615616,FLG BLIND 1500# RF LTCS A350 LF2 CL.1,1500F22,0.5,1.5,0,0,BB,2190
bb_fgp,,,GATE,W03AC70,GATE 300# RF LTCS A352 LCC 316 SS TRIM THROUGH COND SOLID SLAB HW,300K5D,3,6,0,0,BB,150
bb_fgp,,,,,,300K5D,,,,,BB,160
bb_fgp,,,,,***** GLOBE VALVES *****,300K5D,,,,,BB,160
bb_fgp,,,,,,300K5D,,,,,BB,170
bb_fgp,U04,,GLOBE,L03AC48,GLOBE 300# RF LTCS A350 LF2 CL.1 TRIM 16 OS&Y HW,300K5D,0.75,1.5,0,0,BB,170
bb_fgp,,,GLOBE,L03AC41,GLOBE 300# RF LTCS A352 LCC TRIM 16 OS&Y HW,300K5D,2,6,0,0,BB,180
bb_fgp,,,,,,300K5D,,,,,BB,190
bb_fgp,,,,,***** CHECK VALVES *****,300K5D,,,,,BB,190
bb_fgp,,,,,,300K5D,,,,,BB,200
bb_fgp,U04,VC1,CHECK,C03AC50,CHECK PISTON 300# RF LTCS A350 LF2 CL.1 TRIM 16,300K5D,0.75,1.5,0,0,BB,200
bb_fgp,,,BLIND,5407447,FLG BLIND 1500# RF 2-1/4CR F22M,1500F22,2,2,0,0,BB,2200
bb_fgp,,,CHECK,C03AC45,CHECK DUAL WAFER LUG 300# RF LTCS A352 LCC TRIM 16 THROU BOLTED,300K5D,2,6,0,0,BB,210
bb_fgp,,,,,,300K5D,,,,,BB,220
bb_fgp,,,,,***** PIPE *****,300K5D,,,,,BB,220
bb_fgp,,,,,,300K5D,,,,,BB,230
bb_fgp,,,PIPE,5358512,PIPE SCH 160 SMLS LTCS A333 GR.6 PE,300K5D,0.75,0.75,0,0,BB,230
bb_fgp,,,PIPE,5358508,PIPE SCH XS SMLS LTCS A333 GR.6.PE,300K5D,1,1.5,0,0,BB,240
bb_fgp,,,PIPE,5358514,PIPE SCH XS SMLS LTCS A333 GR.6 BE,300K5D,1,2,0,0,BB,250
bb_fgp,,,PIPE,5358505,PIPE SCH STD SMLS LTCS A333 GR.6 BE,300K5D,3,6,0,0,BB,260
bb_fgp,,812,PIPE,5358513,PIPE SCH XXS SMLS LTCS A333 GR.6 BE,300K5D,0.5,0.5,0,0,BB,270
bb_fgp,,,,,,300K5D,,,,,BB,280
bb_fgp,,,FLANGE,5563432,"FLG WN 10000 API 6A TYPE 6BX 1 13/16"" NS (2"" NB) RTJ BORE 42.8MM ALLOY 625 B564 UNS N06625",10000A60,2,2,0,0,BB,800
bb_fgp,,,BLIND,5407447,FLG BLIND 1500# RF 2-1/4CR F22M,1500F22,3,24,0,0,BB,2210
bb_fgp,,,,,***** FITTINGS *****,300K5D,,,,,BB,280
bb_fgp,,,,,,300K5D,,,,,BB,290
bb_fgp,,,ELBOW,5392816,ELL BW 90 DEG LR SCH 160 LTCS A420 WPL6,300K5D,0.75,0.75,0,0,BB,290
bb_fgp,,,ELBOW,5392600,ELL BW 90 DEG LR SCH XS LTCS A420 WPL6,300K5D,1,2,0,0,BB,300
bb_fgp,,,ELBOW,5392438,ELL BW 90 DEG LR SCH STD LTCS A420 WPL6,300K5D,3,6,0,0,BB,310
bb_fgp,,,ELBOW,5392822,ELL BW 45 DEG LR SCH 160 LTCS A420 WPL6,300K5D,0.75,0.75,0,0,BB,320
bb_fgp,,,ELBOW,5392606,ELL BW 45 DEG LR SCH XS LTCS A420 WPL6,300K5D,1,2,0,0,BB,330
bb_fgp,,,ELBOW,5392444,ELL BW 45 DEG LR SCH STD LTCS A420 WPL6,300K5D,3,6,0,0,BB,340
bb_fgp,,,,,,300K5D,,,,,BB,350
bb_fgp,,,TEE,5392825,TEE BW SCH 160 LTCS A420 WPL6,300K5D,0.75,0.75,0,0,BB,350
bb_fgp,,,BLIND,5407496,FLG BLIND 1500# RF 2-1/4CR F22M MANUFACTURERS STANDARD,1500F22,30,30,0,0,BB,2220
bb_fgp,,,TEE,5392609,TEE BW SCH XS LTCS A420 WPL6,300K5D,1,2,0,0,BB,360
bb_fgp,,,TEE,5392447,TEE BW SCH STD LTCS A420 WPL6,300K5D,3,6,0,0,BB,370
bb_fgp,,,TEE RED,5392469,TEE RED BW SCH XS/160 LTCS A420 WPL6,300K5D,0.75,0.75,1,2,BB,380
bb_fgp,,,TEE RED,5392661,TEE RED BW SCH XS LTCS A420 WPL6,300K5D,1,1.5,1.5,2,BB,390
bb_fgp,,,TEE RED,5392454,TEE RED BW SCH STD/XS LTCS A420 WPL6,300K5D,1.5,2,3,4,BB,400
bb_fgp,,,TEE RED,5392445,TEE RED BW SCH STD LTCS A420 WPL6,300K5D,3,4,4,6,BB,410
bb_fgp,,,,,,300K5D,,,,,BB,420
bb_fgp,,,CAP,5392826,CAP BW SCH 160 LTCS A420 WPL6,300K5D,0.75,0.75,0,0,BB,420
bb_fgp,,,CAP,5392610,CAP BW SCH XS LTCS A420 WPL6,300K5D,1,2,0,0,BB,430
bb_fgp,,,CAP,5392448,CAP BW SCH STD LTCS A420 WPL6,300K5D,3,6,0,0,BB,440
bb_fgp,U04,817,BLIND,5619782,FLG COMPACT BLIND 1500# RJ 2-1/4CR F22M LINE CLASS 1500F22 FOR NPS 3 INCH ONLY,1500F22,3,3,0,0,BB,2230
bb_fgp,,,,,,300K5D,,,,,BB,450
bb_fgp,,,RED CONC,5392579,REDUCER CONC SCH XS/160 LTCS A420 WPL6,300K5D,0.75,0.75,1,2,BB,450
bb_fgp,,,RED CONC,5392458,REDUCER CONC SCH XS LTCS A420 WPL6,300K5D,1,1.5,1.5,2,BB,460
bb_fgp,,,RED CONC,5392452,REDUCER CONC SCH STD/XS LTCS A420 WPL6,300K5D,1.5,2,3,4,BB,470
bb_fgp,,,RED CONC,5392449,REDUCER CONC SCH STD LTCS A420 WPL6,300K5D,3,4,4,6,BB,480
bb_fgp,,,RED ECC,5392465,REDUCER ECC SCH XS/160 LTCS A420 WPL6,300K5D,0.75,0.75,1,2,BB,490
bb_fgp,,,RED ECC,5392461,REDUCER ECC SCH XS LTCS A420 WPL6,300K5D,1,1.5,1.5,2,BB,500
bb_fgp,,,RED ECC,5392453,REDUCER ECC SCH STD/XS LTCS A420 WPL6,300K5D,1.5,2,3,4,BB,510
bb_fgp,,,RED ECC,5392450,REDUCER ECC SCH STD LTCS A420 WPL6,300K5D,3,4,4,6,BB,520
bb_fgp,,,,,,300K5D,,,,,BB,530
bb_fgp,U04,817,BLIND,5619781,FLG COMPACT BLIND 1500# RJ 2-1/4CR F22M LINE CLASS 1500F22 FOR NPS 4 INCH & ABOVE,1500F22,4,30,0,0,BB,2240
bb_fgp,U04,,OLETS,5504450,NIPOFLANGE 300# RF SCH XS/160 LTCS A350 LF2 CL.1,300K5D,0.75,0.75,2,2,BB,530
bb_fgp,U04,,OLETS,5504451,NIPOFLANGE 300# RF SCH STD/SCH 160 LTCS A350 LF2 CL.1,300K5D,0.75,0.75,3,6,BB,540
bb_fgp,U04,,OLETS,5504020,NIPOFLANGE 300# RF SCH XS LTCS A350 LF2 CL.1,300K5D,1,1.5,2,2,BB,550
bb_fgp,U04,,OLETS,5504021,NIPOFLANGE 300# RF SCH STD/XS LTCS A350 LF2 CL.1,300K5D,1,2,3,6,BB,560
bb_fgp,U04,UJ2,OLETS,5504025,NIPOFLANGE 300# RF SCH STD/160 LTCS A350 LF2 CL.1,300K5D,1.5,1.5,4,6,BB,570
bb_fgp,,,,,,300K5D,,,,,BB,580
bb_fgp,U04,,OLETS,5505192,WELDOLET STD/160 LTCS A350 LF2 CL.1,300K5D,0.75,0.75,3,6,BB,580
bb_fgp,U04,,OLETS,5505179,WELDOLET SCH STD/XS LTCS A350 LF2 CL.1,300K5D,1,2,3,6,BB,590
bb_fgp,,,,,,300K5D,,,,,BB,600
bb_fgp,U04,UJ2,ELBOFLG,5516625,ELBOFLANGE 300# RF SCH STD/160 LTCS A350 LF2 CL.1,300K5D,1.5,1.5,4,6,BB,600
bb_fgp,,,,,,1500F22,,,,,BB,2250
bb_fgp,,,,,,300K5D,,,,,BB,610
bb_fgp,,,,,***** FLANGES *****,300K5D,,,,,BB,610
bb_fgp,,,,,,300K5D,,,,,BB,620
bb_fgp,U04,FA8,TEE RED,5599703,FLG SCRD (FNPT) REDUCING 300# RF LTCS A350 LF2 CL.1,300K5D,0.5,0.5,0.75,1.5,BB,620
bb_fgp,U04,,FLANGE,5556480,FLG WN 300# RF LTCS A350 LF2 CL.1 SCH 160,300K5D,0.5,0.75,0,0,BB,630
bb_fgp,U04,,FLANGE,5556476,FLG WN 300# RF LTCS A350 LF2 CL.1 SCH XS,300K5D,1,2,0,0,BB,640
bb_fgp,U04,,FLANGE,5556473,FLG WN 300# RF LTCS A350 LF2 CL.1 SCH STD,300K5D,3,6,0,0,BB,650
bb_fgp,U04,,BLIND,5615576,FLG BLIND 300# RF LTCS A350 LF2 CL.1,300K5D,0.75,6,0,0,BB,660
bb_fgp,,,,,,300K5D,,,,,BB,670
bb_fgp,U04,,FLG ADAPTER,5851203,FLANGE ADAPTER 300# RF 316 SS X 12 MM TUBE,300K5D,0.5,1.5,0,0,BB,670
bb_fgp,,,,,***** ORIFICE FLANGES *****,1500F22,,,,,BB,2250
bb_fgp,,,,,,300K5D,,,,,BB,680
bb_fgp,,,,,***** ORIFICE FLANGES*****,300K5D,,,,,BB,680
bb_fgp,,,,,,300K5D,,,,,BB,690
bb_fgp,U04,,ORIFICE FLG,5623947,WN ORIF SET 300# RF LTCS A350 LF2 CL.1 SCH XS,300K5D,2,2,0,0,BB,690
bb_fgp,U04,,ORIFICE FLG,5623944,WN ORIF SET 300# RF LTCS A350 LF2 CL.1 SCH STD,300K5D,3,6,0,0,BB,700
bb_fgp,,,,,,300K5D,,,,,BB,710
bb_fgp,,,,,***** PIPE NIPPLES *****,300K5D,,,,,BB,710
bb_fgp,,,,,,300K5D,,,,,BB,720
bb_fgp,,812,,0,BBE - TO BE CUT FROM PIPE,300K5D,,,,,BB,720
bb_fgp,,,,,,300K5D,,,,,BB,730
bb_fgp,,,,,,1500F22,,,,,BB,2260
bb_fgp,,,,,***** GASKETS *****,300K5D,,,,,BB,730
bb_fgp,,,,,,300K5D,,,,,BB,740
bb_fgp,,,GASKET,5673033,GASKET 300# 316SS SPIRAL WOUND GRAPHITE IR,300K5D,0.5,6,0,0,BB,740
bb_fgp,,,,,,300K5D,,,,,BB,750
bb_fgp,,B1,,,***** BOLTING *****,300K5D,,,,,BB,750
bb_fgp,,,,,,300K5D,,,,,BB,760
bb_fgp,U04,,BOLTING,5675770,STUD-BOLT A320 GR L7M/A194 GR 7M (S3) WITH 2 NUTS,300K5D,0.5,99,0,0,BB,760
bb_fgp,,,,,,300K5D,,,,,BB,770
bb_fgp,,,,,**** BLINDS & SPACERS ****,300K5D,,,,,BB,770
bb_fgp,,,,,,300K5D,,,,,BB,780
bb_fgp,,,ORIFICE FLG,5407585,WN ORIF SET 1500# RF 2-1/4CR F22M WT 38.5MM,1500F22,24,24,0,0,BB,2260
bb_fgp,,,SPEC BLIND,5749581,SPECTACLE BLIND 300# RF LTCS A516 GR.70,300K5D,0.75,6,0,0,BB,780
bb_fgp,,,,,,300K5D,,,,,BB,790
bb_fgp,,,,,***** VALVES *****,300K5E,,,,,BB,10
bb_fgp,,,,,***** MODULAR VALVES *****,300K5E,,,,,BB,20
bb_fgp,,,,,,300K5E,,,,,BB,30
bb_fgp,U04,VAV,MODULAR DBB,K03AC02,MODULAR VALVE DB&B BALL TYPE 300# RF LTCS A350 LF2 CL.1 316 SS TRIM METAL LO - FULL SIZE TYPE 2BV,300K5E,0.75,3,0,0,BB,30
bb_fgp,U04,,MODULAR DBB,M03AC02,MODULAR VALVE DB&B BALL TYPE 300# RF LTCS A350 LF2 CL.1 316 SS TRIM METAL LO - CONTROLLED BORE TYPE 2BVR,300K5E,0.5,2,0,0,BB,40
bb_fgp,U04,VAW,MODULAR DBB,M03EC02,MODULAR VALVE DB&B BALL TYPE 300# RF LTCS A350 LF2 CL.1 316SS TRIM METAL LO REDUCING - CONTROLLED BORE TYPE 2BVR,300K5E,0.75,1,2,3,BB,50
bb_fgp,U04,ND9,MODULAR DBB,M06AC02,MODULAR VALVE DB&B BALL TYPE 600# RF LTCS A350 LF2 CL.1 316 SS TRIM METAL LO - CONTROLLED BORE TYPE 2BVR,300K5E,1.5,1.5,0,0,BB,60
bb_fgp,,,,,,1500F22,,,,,BB,2270
bb_fgp,,,,,,300K5E,,,,,BB,70
bb_fgp,,VB2,,,***** BALL VALVES *****,300K5E,,,,,BB,70
bb_fgp,,,,,,300K5E,,,,,BB,80
bb_fgp,U04,,BALL,A03AC01,BALL 300# RF LTCS A350 LF2 CL.1 316SS TRIM FLOATING SOFT RB LO,300K5E,3,4,0,0,BB,80
bb_fgp,U04,,BALL,A03AC02,BALL 300# RF LTCS A350 LF2 CL.1 316SS TRIM FLOATING METAL RB LO,300K5E,3,4,0,0,BB,90
bb_fgp,U04,,BALL,A03AC07,BALL 300# RF LTCS A350 LF2 CL.1 316SS TRIM TRUNNION SOFT RB GO,300K5E,6,24,0,0,BB,100
bb_fgp,U04,,BALL,A03AC08,BALL 300# RF LTCS A350 LF2 CL.1 316SS TRIM TRUNNION METAL RB GO,300K5E,6,24,0,0,BB,110
bb_fgp,U04,VAV,BALL,B03AC01,BALL 300# RF LTCS A350 LF2 CL.1 316SS TRIM FLOATING SOFT FB LO,300K5E,0.75,3,0,0,BB,120
bb_fgp,U04,VAV,BALL,B03AC02,BALL 300# RF LTCS A350 LF2 CL.1 316SS TRIM FLOATING METAL FB LO,300K5E,0.75,3,0,0,BB,130
bb_fgp,U04,VA5,BALL,B03AC03,BALL 300# RF LTCS A350 LF2 CL.1 316SS TRIM FLOATING SOFT FB GO,300K5E,4,4,0,0,BB,140
bb_fgp,,812,,,***** PIPE NIPPLES *****,1500F22,,,,,BB,2270
bb_fgp,U04,VA5,BALL,B03AC04,BALL 300# RF LTCS A350 LF2 CL.1 316SS TRIM FLOATING METAL FB GO,300K5E,4,4,0,0,BB,150
bb_fgp,U04,VA5,BALL,B03AC07,BALL 300# RF LTCS A350 LF2 CL.1 316SS TRIM TRUNNION SOFT FB GO,300K5E,6,24,0,0,BB,160
bb_fgp,U04,VA5,BALL,B03AC08,BALL 300# RF LTCS A350 LF2 CL.1 316SS TRIM TRUNNION METAL FB GO,300K5E,6,24,0,0,BB,170
bb_fgp,U04,VA5,BALL,B03JC07,BALL 300# RF LTCS A350 LF2 CL.1 316SS TRIM TRUNNION SOFT FB GO B16.47 SERIES A,300K5E,28,28,0,0,BB,180
bb_fgp,U04,VA5,BALL,B03JC08,BALL 300# RF LTCS A350 LF2 CL.1 316SS TRIM TRUNNION METAL FB GO B16.47 SERIES A,300K5E,28,28,0,0,BB,190
bb_fgp,,,,,,300K5E,,,,,BB,200
bb_fgp,,,,,***** RISING STEM BALL VALVES *****,300K5E,,,,,BB,200
bb_fgp,,,,,,300K5E,,,,,BB,210
bb_fgp,,VA5,BALL,R03AC06,BALL RISING STEM 300# RF LTCS A352 LCC 316SS TRIM METAL RB HO,300K5E,0.75,8,0,0,BB,210
bb_fgp,,VA5,BALL,R03AC08,BALL RISING STEM 300# RF LTCS A352 LCC 316SS TRIM METAL RB GO,300K5E,6,10,0,0,BB,220
bb_fgp,,,FLANGE,5563433,"FLG WN 10000 API 6A TYPE 6BX 3 1/16"" NS (3"" NB) RTJ BORE 66.6MM ALLOY 625 B564 UNS N06625",10000A60,3,3,0,0,BB,810
bb_fgp,,,,,,1500F22,,,,,BB,2280
bb_fgp,,,,,,300K5E,,,,,BB,230
bb_fgp,,,,,***** BUTTERFLY VALVES *****,300K5E,,,,,BB,230
bb_fgp,,,,,,300K5E,,,,,BB,240
bb_fgp,,,BUTTERFLY,T03AC61,BUTTERFLY 300# RF LTCS A352 LCC 316SS TRIM TOV METAL DBL FLG SHORT PAT GO,300K5E,10,24,0,0,BB,240
bb_fgp,,,BUTTERFLY,T03JC61,BUTTERFLY 300# RF LTCS A352 LCC 316SS TRIM TOV METAL DBL FLG SHORT PAT GO ASME B16.47 SERIES A,300K5E,28,28,0,0,BB,250
bb_fgp,,,,,,300K5E,,,,,BB,260
bb_fgp,,,,,***** GATE VALVES *****,300K5E,,,,,BB,260
bb_fgp,,,,,,300K5E,,,,,BB,270
bb_fgp,,,GATE,W03AC70,GATE 300# RF LTCS A352 LCC 316 SS TRIM THROUGH COND SOLID SLAB HW,300K5E,3,8,0,0,BB,270
bb_fgp,U04,,GATE,W03AC71,GATE 300# RF LTCS A352 LCC 316 SS TRIM THROUGH COND SOLID SLAB GO,300K5E,8,24,0,0,BB,280
bb_fgp,U04,,NIPPLE,5541181,"NIPPLE SCH XXS 2-1/4CR F22M BBE 4"" LG",1500F22,0.5,1.5,0,0,BB,2280
bb_fgp,,,GATE,W03JC71,GATE 300# RF LTCS A352 LCC 316 SS TRIM THROUGH COND SOLID SLAB GO B16.47 SERIES A,300K5E,28,28,0,0,BB,290
bb_fgp,,,,,,300K5E,,,,,BB,300
bb_fgp,,,,,***** GLOBE VALVES *****,300K5E,,,,,BB,300
bb_fgp,,,,,,300K5E,,,,,BB,310
bb_fgp,U04,,GLOBE,L03AC48,GLOBE 300# RF LTCS A350 LF2 CL.1 TRIM 16 OS&Y HW,300K5E,0.75,1.5,0,0,BB,310
bb_fgp,,,GLOBE,L03AC41,GLOBE 300# RF LTCS A352 LCC TRIM 16 OS&Y HW,300K5E,2,6,0,0,BB,320
bb_fgp,,,GLOBE,L03AC42,GLOBE 300# RF LTCS A352 LCC TRIM 16 OS&Y GO,300K5E,8,10,0,0,BB,330
bb_fgp,,,,,,300K5E,,,,,BB,340
bb_fgp,,,,,***** CHECK VALVES *****,300K5E,,,,,BB,340
bb_fgp,,,,,,300K5E,,,,,BB,350
bb_fgp,,,,,,1500F22,,,,,BB,2290
bb_fgp,U04,,CHECK,C03AC50,CHECK PISTON 300# RF LTCS A350 LF2 CL.1 TRIM 16,300K5E,0.75,1.5,0,0,BB,350
bb_fgp,,,CHECK,C03AC45,CHECK DUAL WAFER LUG 300# RF LTCS A352 LCC TRIM 16 THROU BOLTED,300K5E,2,10,0,0,BB,360
bb_fgp,,,CHECK,C03AC52,CHECK DUAL DBL FLG 300# RF LTCS A352 LCC TRIM 16,300K5E,12,24,0,0,BB,370
bb_fgp,,,CHECK,C03JC52,CHECK DUAL DBL FLG 300# RF LTCS A352 LCC TRIM 16 B16.47 SERIES A,300K5E,28,28,0,0,BB,380
bb_fgp,,,,,,300K5E,,,,,BB,390
bb_fgp,,,,,***** PIPE ABOVE GROUND *****,300K5E,,,,,BB,390
bb_fgp,,,,,,300K5E,,,,,BB,400
bb_fgp,,,PIPE,5358512,PIPE SCH 160 SMLS LTCS A333 GR.6 PE,300K5E,0.75,0.75,0,0,BB,400
bb_fgp,U04,,,5358511,PIPE SCH XXS SMLS LTCS A333 GR.6 PE,300K5E,0.5,0.5,0,0,BB,410
bb_fgp,,,PIPE,5358508,PIPE SCH XS SMLS LTCS A333 GR.6.PE,300K5E,1,1.5,0,0,BB,420
bb_fgp,,,,,***** GASKETS *****,1500F22,,,,,BB,2290
bb_fgp,,,PIPE,5358514,PIPE SCH XS SMLS LTCS A333 GR.6 BE,300K5E,2,2,0,0,BB,430
bb_fgp,,,PIPE,5358505,PIPE SCH STD SMLS LTCS A333 GR.6 BE,300K5E,3,3,0,0,BB,440
bb_fgp,,,,,,300K5E,,,,,BB,450
bb_fgp,,,PIPE,9001257,LINEPIPE SMLS WT= 6.02 MM API-5L X60 BE,300K5E,4,4,0,0,BB,450
bb_fgp,,,PIPE,9001254,LINEPIPE SMLS WT= 6.35MM API-5L X60 BE,300K5E,6,10,0,0,BB,460
bb_fgp,,,PIPE,9001256,LINEPIPE SMLS WT= 7.14 MM API-5L X60 BE,300K5E,12,12,0,0,BB,470
bb_fgp,,,PIPE,9001311,LINEPIPE SMLS WT=7.92MM API-5L X60 BE,300K5E,14,14,0,0,BB,480
bb_fgp,,,PIPE,9001485,LINEPIPE SMLS WT = 8.74 MM API-5L X60 BE,300K5E,16,18,0,0,BB,490
bb_fgp,,,PIPE,9001493,LINEPIPE SMLS WT = 9.53 MM API-5L X60 BE,300K5E,20,20,0,0,BB,500
bb_fgp,,,PIPE,9001488,LINEPIPE SMLS WT = 11.13 MM API-5L X60 BE,300K5E,24,24,0,0,BB,510
bb_fgp,,,,,,1500F22,,,,,BB,2300
bb_fgp,,,,,,300K5E,,,,,BB,520
bb_fgp,,,PIPE,5358513,PIPE SCH XXS SMLS LTCS A333 GR.6 BE,300K5E,0.5,0.5,0,0,BB,520
bb_fgp,,,,,,300K5E,,,,,BB,530
bb_fgp,U04,821,PIPE,9005244,LINEPIPE SMLS WT = 15.88 MM API-5L X60 BE,300K5E,16,16,0,0,BB,530
bb_fgp,U04,821,PIPE,9005241,LINEPIPE SMLS WT= 15.09 MM API-5L X60 BE,300K5E,20,20,0,0,BB,540
bb_fgp,,,,,,300K5E,,,,,BB,550
bb_fgp,,,,,***** PIPE BELOW GROUND *****,300K5E,,,,,BB,550
bb_fgp,,,,,,300K5E,,,,,BB,560
bb_fgp,,,PIPE,9001257CTD,LINEPIPE SMLS WT= 6.02 MM API-5L X60 BE COATED,300K5E,4,4,0,0,BB,560
bb_fgp,,,PIPE,9001254CTD,LINEPIPE SMLS WT= 6.35 MM API-5L X60 BE COATED,300K5E,6,10,0,0,BB,570
bb_fgp,,,GASKET,5672251,GASKET 1500# 316SS SPIRAL WOUND GRAPHITE IR,1500F22,0.5,24,0,0,BB,2300
bb_fgp,,,PIPE,9001256CTD,LINEPIPE SMLS WT= 7.14 MM API-5L X60 BE COATED,300K5E,12,12,0,0,BB,580
bb_fgp,,,PIPE,9001311CTD,LINEPIPE SMLS WT= 7.92 MM API-5L X60 BE COATED,300K5E,14,14,0,0,BB,590
bb_fgp,,,PIPE,9001485CTD,LINEPIPE SMLS WT = 8.74 MM API-5L X60 BE COATED,300K5E,16,18,0,0,BB,600
bb_fgp,,,PIPE,9001493CTD,LINEPIPE SMLS WT = 9.53 MM API-5L X60 BE COATED,300K5E,20,20,0,0,BB,610
bb_fgp,,,PIPE,9001488CTD,LINEPIPE SMLS WT = 11.13 MM API-5L X60 BE COATED,300K5E,24,24,0,0,BB,620
bb_fgp,,,PIPE,9001490CTD,LINEPIPE SMLS WT = 11.91 MM API-5L X60 BE COATED,300K5E,28,28,0,0,BB,630
bb_fgp,,,,,,300K5E,,,,,BB,640
bb_fgp,,,,,***** FITTINGS ABOVE & BELOW GROUND*****,300K5E,,,,,BB,640
bb_fgp,,,,,,300K5E,,,,,BB,650
bb_fgp,,,ELBOW,5392816,ELL BW 90 DEG LR SCH 160 LTCS A420 WPL6,300K5E,0.75,0.75,0,0,BB,650
bb_fgp,,,GASKET,5674013,GASKET 1500# 316SS KAMMPROFILE GRAPHITE ASME B16.47 SERIES A,1500F22,30,30,0,0,BB,2310
bb_fgp,,,ELBOW,5392600,ELL BW 90 DEG LR SCH XS LTCS A420 WPL6,300K5E,1,2,0,0,BB,660
bb_fgp,,,ELBOW,5392438,ELL BW 90 DEG LR SCH STD LTCS A420 WPL6,300K5E,3,3,0,0,BB,670
bb_fgp,,,ELBOW,9006566,ELL BW 90 DEG LR WT 6.02 MM A860 WPHY 60,300K5E,4,4,0,0,BB,680
bb_fgp,,,ELBOW,9002190,ELL BW 90 DEG LR WT 6.35 MM A860 WPHY 60,300K5E,6,10,0,0,BB,690
bb_fgp,,,ELBOW,9006477,ELL BW 90 DEG LR WT 7.14 MM A860 WPHY 60,300K5E,12,12,0,0,BB,700
bb_fgp,,,ELBOW,9002157,ELL BW 90 DEG LR WT 8.74MM A860 WPHY 60,300K5E,16,18,0,0,BB,710
bb_fgp,,,ELBOW,9006472,ELL BW 90 DEG LR WT 9.53 MM A860 WPHY 60-W,300K5E,20,20,0,0,BB,720
bb_fgp,,,ELBOW,9006575,ELL BW 90 DEG LR WT 11.13 MM A860 WPHY 60-W,300K5E,24,24,0,0,BB,730
bb_fgp,,,ELBOW,5392822,ELL BW 45 DEG LR SCH 160 LTCS A420 WPL6,300K5E,0.75,0.75,0,0,BB,740
bb_fgp,,,ELBOW,5392606,ELL BW 45 DEG LR SCH XS LTCS A420 WPL6,300K5E,1,2,0,0,BB,750
bb_fgp,U04,GA6,GASKET,5673021,GASKET 1500# 316SS KAMMPROFILE GRAPHITE ASME B16.5,1500F22,2,3,0,0,BB,2320
bb_fgp,,,ELBOW,5392444,ELL BW 45 DEG LR SCH STD LTCS A420 WPL6,300K5E,3,3,0,0,BB,760
bb_fgp,,,ELBOW,9006573,ELL BW 45 DEG LR WT 6.02MM A860 WPHY 60,300K5E,4,4,0,0,BB,770
bb_fgp,U04,,,9006571,ELL BW 45 DEG LR WT 6.35MM A860 WPHY 60,300K5E,6,6,0,0,BB,780
bb_fgp,,,ELBOW,9006593,ELL BW 45 DEG LR WT 8.74MM A860 WPHY 60,300K5E,16,18,0,0,BB,790
bb_fgp,,,ELBOW,9006570,ELL BW 45 DEG LR WT 9.53MM A860 WPHY 60-W,300K5E,20,20,0,0,BB,800
